url,text
https://plandisney.disney.go.com/question/planning-watching-fireworks-polynesian-night-check-disney-585187/,"Aloha Patrick, I'm happy to welcome you to planDisney!
There's really nothing like experiencing that special slice of paradise that we call
Disney's Polynesian Village Resort (and frequent fans may affectionately refer to as ""the Poly"") and it seems to be very popular for folks and families alike seeking those balmy island vibes to
dine on some delicious tropical delights at locations like
'Ohana before sticking around to see the night sky light up with fireworks.
- I've personally frequently taken advantage of the bus service late in the evening and while it may always be subject to availability that can change without prior notice, you should be able to make it back to Disney Springs that night - just like so many locals do while leaving their cars there before having dinner at a Disney Resort Hotel location. That said, we have also experienced times when buses may seemingly never show up or take an extended amount of time beyond their scheduled arrival on the digital signage, so don't hesitate to ask another driver for help just in case you may be stranded. (In the end, it might be a good idea to factor in the cost of scheduling a ride through an app like using Minnie Van Service just in case, though in my opinion you shouldn't need to.)
I hope that this was helpful to you Patrick - with the
EPCOT International Food & Wine Festival in full swing during your visit, I hope that you get a chance to enjoy some incredible Disney Eats and a lot of treats while you're here!
Wishing you the safest and swiftest journeys back after dark!"
https://plandisney.disney.go.com/question/rent-grand-birthday-major-info-forums-describe-yacht-316671/,"Hi Isabel! It sounds like you are hoping to plan quite a wonderful 21st birthday party. The
Grand One Yacht offers a one of a kind specialty cruise for Disney guests. You can rent it for one hour or several hours and can have private dining included or just some snacks or light dining.
My family has rented this boat several times and truly loved the experiences each time. As far as how many guests it can hold you will need to go by the Disney website number. Personally, I can't even imagine putting 18 on this wonderful yacht. There is limited outside seating so if you ask a large number of guests to join you many will be settled inside around the table and living area. I strongly suggest you keep your numbers low so everyone can enjoy this experience to the fullest. When they cruise outside of the Magic Kingdom you will all want to gather together outside for the fireworks.
If you are considering food I suggest ordering a great birthday cake with some other sweets such as chocolate covered strawberries and champagne. This makes a great option for a cruise without going over the top. You can also add some simple appetizer choices for a complete serving.
Whatever you decide I am sure it will be a cruise to remember!"
https://plandisney.disney.go.com/question/trying-learn-new-fantasyland-please-tell-exactly-guest-219110/,"Bonjour Jennifer! Be Our Guest Restaurant is a stunning restaurant in New Fantasyland that I highly recommend! I have dined at the popular new dining location twice now and thoroughly enjoyed the ambiance, service, and delicious dishes on both visits! Be Our Guest Restaurant is considered a quick-service location at lunch and a table-service meal at dinner. I am happy to tell you that the amazing dishes are served on china at both lunch and dinner. At lunch, guests order on a touch-screen terminal and the meals will then be magically delivered to the table. Advanced Dining Reservations are only accepted for dinner. Follow this link to learn more about
Be Our Guest Restaurant at Magic Kingdom Park. I hope this information helps! Please don't hesitate to write me back with any additional questions. Best wishes for a
magical trip, Jennifer!"
https://plandisney.disney.go.com/question/im-disney-kids-years-month-know-include-baby-restaurant-316654/,"Thanks for stopping by the Disney Parks Moms Panel. Your family will have a wonderful time exploring Walt Disney World Resort! Your
dining reservations should include all Guests in your dining party, including your little one. This will ensure there is plenty of room at the table for your family to comfortable enjoy your meal. I have visited Walt Disney World Resort with both of my sons when they were just tiny Mouseketeers and I found that our meals were much more pleasant and enjoyable when our little ones had plenty of space of their own. It allowed them to feel like a big kid during the meal and it also gave me a break from holding a baby so I was refreshed when we went back into the theme parks.
If you are having trouble getting reservations, I recommend that you keep checking back for openings. As a last-minute planner, I have found that additional reservations often become available as my trip approaches, especially the week of our trip or even the day before our meal. So if I can't find a reservation for exactly what I want, I will make the closest reservation I can find, often at an alternate restaurant, and keep looking for other reservations to open. Also, if you search for reservations for an entire meal (for example Lunch rather than 11:00 a.m.), you will be able to see all available reservations for that meal as opposed to reservations only around your specified time.When you are searching for reservations, you will find meals listed at the top of the menu, above all time slots. This is a great way to search through all openings in a restaurant and it has been very helpful when I have been looking for reservations when not much is available!
Please let us know if you have any other questions as you plan your trip. T-T-F-N, ta ta for now!"
https://plandisney.disney.go.com/question/uppababy-vista-stroller-allowed-magic-kingdom-im-bring-475779/,"Welcome to planDisney, Eunjung! I am so glad you found us to ask your questions about your December vacation to The Most Magical Place on Earth.
When my children were young, I planned every detail of our trips to make things as easy as possible. I had diapers & wipes, extra clothes, snacks, bottles, and basically everything except the kitchen sink in the diaper bag. I also always brought our own stroller, so that I knew my kids would be comfortable.
Guests are permitted to bring strollers to the Walt Disney World Resort as long as they fit within the stroller size guidelines.
Walt Disney World Resort Rules state that strollers must not be larger than 31"" (79 cm) x 52"" (132 cm) and wagons, including stroller wagons, are not permitted. After some online checking, I found that the Uppababy Vista Stroller measurements do fall within the Walt Disney World guidelines.
Stroller Rentals are also available at all four theme parks as well as Disney Springs, if you prefer to leave your stroller at home. Strollers can be hard to distinguish in a literal ocean of strollers, and you often must leave the stroller parked while you enjoy an attraction. I recommend tying something on the handle that will make your stroller easily identifiable! A Mickey balloon was always my first choice, just don’t forget which color you purchased!
You can also bring a bag or small soft-sided cooler into the theme parks with milk or food for your child. Just know that loose ice isn’t allowed, so to keep things cold, you will need reusable ice packs or baggies of ice. I have also frozen bottles of water in the past to keep things nice and chilled and then we can drink the water later once it is thawed.
I hope you have a fantastic visit to Walt Disney World next month! Please head back to planDisney if you think of any other questions prior to your magical vacation."
https://plandisney.disney.go.com/question/excited-kids-night-time-shows-disney-next-week-best-place-361490/,"Thank you for bringing your question to the Disney Parks Moms Panel!
I was able to see
Disney Movie Magic and
Star Wars: A Galactic Spectacular for the first time last winter. Wow! As someone who knows very little about Star Wars, I was still mesmerized and impressed by the show. Those two nighttime shows run back to back in the same location. I think the best place to stand is somewhere near the center of Grauman’s Chinese Theatre, but far enough back that you can see the whole building.
I am assuming you are talking about
Fantasmic as the third show. Normally, Fantasmic will run during the same time as those two shows. In busier months, there will often be a second Fantasmic, but not usually in February. You can find a list of showtimes on this
link to the Disney's Hollywood Studios calendar.
I hope this helps! Please let me know if you have any other questions."
https://plandisney.disney.go.com/question/son-inches-tall-ready-try-first-roller-coaster-id-try-one-376086/,"Hi Mary! Welcome to the Disney Parks Moms Panel. Thank you for stopping by with your question.
My daughter recently experienced her first roller coaster and my heart could not be happier that it was also a Disney first at the Walt Disney World Resort! She was excited yet apprehensive, so I understand wanting to make that first experience is a safe, “warm-up”, for all the later exciting adventures as your little mousketeer grows into the bigger thrill attractions.
Mary, for my daughter, I chose
The Barnstormer at Magic Kingdom Park, a goofy roller coaster, with the perfect amount of thrills for little ones to get their feet wet. It’s a fairly short ride so, if they end up not loving it, it’s over pretty fast and you can try again some other time. Another good choice is Seven Dwarfs Mine Train. It has some fun thrills, but nothing super scary. It also has a fun break in the middle, so they can take a breather and enjoy the attraction at a slower pace for a moment.
I can’t imagine a more appropriate first roller coaster than Slinky Dog Dash, the brand-new family-friendly coaster ride at
Toy Story Land! When you walk past it, it looks scarier than it is. But this family-friendly attraction is a great choice for littles who will likely recognize those beloved Toy Story characters that will welcome them with big smiles for big fun!
Pro-tip! Choose the front row for a less intense experience on coasters. And for more options, browse the attractions by filtering by height so you can read more about each experience and choose the best fit for your little guy.
I hope this visit is one for the books as you check-off that rite of passage. Pixie dust away! ~Emille"
https://plandisney.disney.go.com/question/first-trip-wdw-few-questions-late-september-weather-son-184475/,"How exciting that you're celebrating your son's birthday at Walt Disney World!
Late September is a great time of year to visit - in fact it's one of my
Crowds are generally lower since everyone is back to school and weather
starts to cool down just a little, but still plenty warm enough for some
great swimming and even water park fun!
There are some cool activities you may want to consider for your son. Four different 'Pirate Adventure Cruises' are available for children aged 4-12 and are reserved in advance by calling (407)WDW-DINE. Cruises take place in the morning and are approximately 90-120 minutes long. Dates and times of these adventures differ by location and pricing is approximately $35/child.
If that's not quite enough Pirate for your little guy, a visit to
The Pirates League is sure to be right up his alley! This amazing experience takes place in Magic Kingdom theme park and is great fun for kids and grown-ups alike!
A great, celebratory experience for the whole family is the
Pirates and Pals Fireworks Voyage. It's a fantastic way to view the Magic Kingdom fireworks, have a meet & greet with characters from Disney's Peter Pan, enjoy trivia and prizes and even view the Electric Water Pageant.
Another great must-do's for a birthday boy may include a visit to the Jedi Training Academy at Disney's Hollywood Studios. Arrive early with your little Padawan to sign up as this is a
very popular attraction which fills quickly for the day!
I hope you'll visit me again soon with more great questions to help make this birthday extra special for your son. Wishing you a simply Magical time celebrating at Walt Disney World Alyssa!"
https://plandisney.disney.go.com/question/december-staying-grand-californian-booked-standard-view-552112/,"Happiest Greetings on Earth, Nadia! Welcome to planDisney and thank you for bringing us such a wonderful question about your upcoming stay during the
merriest season of all!
I'm already so excited for the holidays this year, aren't you? What a special gift to be able to spend them at 'The Happiest Place on Earth!' It really is magical and I hope you and your loved ones make unforgettable memories this year together.
I quickly looked at availability for a partial view room type at
Disney's Grand Californian Hotel & Spa and it does look like there are still some rooms available during your dates, at the time that I'm currently writing. But, availability can change quickly, so if this is on your holiday list, I suggest you check it twice and ensure you've modified your hotel reservation for this room type! You can do this online by logging in to your Disney account and selecting ""
My Hotel Reservations."" There, you'll be able to see your currently held hotel reservation (be sure to verify the confirmation number) and the option to ""Change or Cancel Reservation."" Upon selecting this button, the next page will ask you which changes you wish to make and you can choose the hotel or room type. This will open a search tool where you can locate availability for your preferred room or view type and the new price resulting from any change. Alternatively, you can call the
Hotel Reservation line and speak with a friendly Cast Member to make changes to your reservation. I recommend having your confirmation number and the name of the primary Guest on hand for ease of reference during this call.
Nadia, waiting until you arrive on-site to request your room upgrade is technically a possibility but these requests are subject to availability and not guaranteed. I would hate to have you leave it to chance if this is truly your heart's desire. Plus, the holiday season is a popular time of year to visit so it wouldn't surprise me to see room availability quickly book up! I hope this information has been helpful and that you can secure your preferred room type shortly! You're going to love staying at Disney's Grand Californian Hotel & Spa during the winter holidays. One quick tip is to check out the Great Hall Cart in the lobby area which offers holiday and other themed treats. They're often wrapped beautifully and make wonderful souvenirs to take home (or enjoy right away!) My favorite is the Mickey-shaped Gingerbread and I often pack a few to bring home and give out as holiday gifts.
I hope these are some fun, festive, and helpful tips for you, Nadia! Please come back to
planDisney if we can help with anything else in the meantime as you plan your upcoming visit to Disneyland Resort. Wishing you the most magical holidays imaginable!"
https://plandisney.disney.go.com/question/trying-decide-mnsshp-pirates-firework-voyage-arrival-262939/,"My family loves
Mickey's Not So Scary Halloween Party. We enjoy the party atmosphere, the special characters, the trick or treating, and having short lines on rides.
My family also enjoys
Pirates and Pals Firework Voyage, including the pre-party snacks, the hilarious boat captain, the character interaction, and the close up view of the fireworks. My boys each won pirate prizes during our last cruise for answering some trivia questions.
If you are not able to enjoy both this vacation, I would slightly lean towards the Mickey's Not So Scary Halloween Party because it will give you and your family more options. The Firework Voyage will be a shorter event and you will spend less time on your feet. But given that the lines for attractions at Mickey's Not So Scary Halloween Party are generally short, you likely won't be standing and waiting on long lines. It seems the Halloween Party will give you the best of both worlds, the ability to stand and move around if you want, but also time to sit and relax if needed. And if for some reason you feel the need to leave, it will be easier to exit the Halloween Party.
Enjoy your vacation."
https://plandisney.disney.go.com/question/renting-two-bedroom-boardwalk-villa-week-may-rented-255257/,"Apr 16, 2014
Sandra from AL
Note: This answer was provided prior to the change to planDisney and may still contain references to Disney Parks Moms Panel.
Experiences, policies, pricing and other offerings are subject to change and may have changed since the date of this answer.
We are renting. A two bedroom boardwalk villa for a week in May. We rented this through Disney vacation club. Will we have mouse maid service for this villa?
Hi Sandra! Congratulations on your upcoming visit to Walt Disney World Resort. You have a fantastic opportunity to experience the luxurious accommodations of the Disney Vacation Club! The answer to your question depends on how your resort reservation was booked.
If your resort accommodation was booked using Disney Vacation Club points then the answer is NO you will not receive daily ""mouse-keeping"" instead you'll receive trash and towel service on day 4 for stays of 7 or less nights.
On the 4th day, Cast Members from Housekeeping will empty your trash, provide fresh bathroom linens, replace shampoo, and all soap, replenish facial tissues, paper towels and toilet paper, dishwashing liquid, detergent, sponges, laundry detergent and coffee.
For stays of 8 or more nights, full-cleaning service is provided on day 4 with trash and towel service is provided again on the 8th day.
If your reservation was paid with cash and instead of Disney Vacation Club points then you will have daily housekeeping during your stay.
I hope that helps answer your question. Wishing you a magical and memorable vacation!"
https://plandisney.disney.go.com/question/ordered-tickets-disneyland-one-guest-no-longer-go-526779/,"Hi there, Elizabeth! I love seeing fellow Washingtonians stop by planDisney with their questions.
It looks like your arrival date was earlier this week so I hope you have already enjoyed a magical visit to the
Happiest Place on Earth, despite some changes in your travel party. Rest assured that you've already done an important step to cancel the theme park reservation previously held by the member of your party who is unable to travel. Now, let's talk about future use of the purchased park ticket.
It sounds like you might already be familiar with making and canceling theme park reservations, but here are some helpful steps. First, I suggest visiting the
Theme Park Tickets & Reservations page to view
theme park reservation availability and
create your party by linking all tickets to your Disney account. If you haven't already done this step already, you'll be asked to enter the ticket ID number for each person in your party and the name of each ticket holder. Then, you can select the ticket for which you'd like to make a theme park reservation on each of your selected dates and follow the prompts to confirm your plans.
Ticket expiration dates and terms will be listed both on the PDF document that contains the tickets themselves, and in the email confirmation you should have received. Expiration dates vary by the type of ticket purchased, so your best bet is to consult the
terms and conditions listed on the eTickets you purchased, or to contact
Guest Services to speak with a cast member in Ticketing. If the guest in your party is unable to travel before their ticket expires, there is also the option to apply the purchase price of a wholly-unused ticket toward a new ticket of equal or greater value.
Elizabeth, I genuinely hope your recent Disneyland Resort visit was absolutely magical, even with any twists and turns that might have come your way. If you ever have any other questions that I or my fellow panelists can help answer, we'd love to see you come by"
https://plandisney.disney.go.com/question/family-cant-wait-fireworks-magic-kingdom-reservation-548530/,"Hi, Allison! Welcome to planDisney!
Fireworks are one of my favorite parts of any Walt Disney World Resort vacation! I was beyond excited when the
Happily Ever After fireworks spectacular returned to Magic Kingdom Park last spring. Happily Ever After is absolutely breathtaking! The message behind this show is so beautiful, and I am moved to happy tears every time I watch it.
Since I'm not sure exactly which night you and your family will be visiting Magic Kingdom Park for fireworks, I'm happy to give you some advice for a couple of different scenarios. I see that you're visiting in October. On fall nights when Magic Kingdom Park closes early for
Mickey's Not-So-Scary Halloween Party, Happily Ever After is not performed. Instead, there will be a special Halloween-themed fireworks show during the party called
Disney's Not-So-Spooky Spectacular. If you happen to be attending Mickey's Not-So-Scary Halloween Party and your dinner reservation at
Cinderella's Royal Table is on that night, you should have no problem catching the fireworks show. The fireworks happen a bit later on party nights, and that coupled with the lower crowds at this special event should allow you to grab a good viewing spot after dinner.
If your dinner reservation happens to be on a regular Magic Kingdom evening, things might be a bit trickier. It looks like 8:00 p.m. is the showtime for Happily Ever After on nights that it is being performed in October. Cinderella's Royal Table is a really special character dining experience that your family won't want to rush through. I'm afraid that with a 7:10 p.m. reservation, you may not be finished with dinner in time for Happily Ever After. Even if you leave the restaurant by 8:00 p.m., the pathways to the front of the castle will already be blocked off for the show.
My best advice to you is to try to modify the time of your dining reservation. If an earlier dinner time is available, your family could relax and enjoy their dinner and still have time to find a good viewing spot for Happily Ever After. If you cannot modify your dining reservation, depending on the rest of your vacation itinerary, perhaps you could catch Happily Ever After on a different night. If your theme park tickets include the
Park Hopper option, you could hop to Magic Kingdom Park on another evening. If you do not have Park Hopper tickets, you could even watch the fireworks from the grounds of one of the nearby resort hotels. While you wouldn't be able to see the projections on the castle, the
monorail resorts offer viewing areas where the Happily Ever After soundtrack is piped in. If none of these options work, you could always watch the fireworks from behind Cinderella Castle after your dinner. You would miss out on the lighting aspects of the show, but the area behind the castle is rarely crowded and the view of the fireworks themselves is great.
Allison, I hope everything works out and that you and your family will be able to experience the beauty of a Magic Kingdom Park fireworks spectacular. Please stop by planDisney again if you have any additional questions. Have a magical day!"
https://plandisney.disney.go.com/question/traveling-disneyworld-around-mlk-weekend-spending-days-593752/,"Welcome to planDisney Lauren! Thanks for reaching out with your question. I'm excited to help you! How wonderful that you're planning a trip to
Walt Disney World Resort! You’re sure to create some amazing memories at The Most Magical Place on Earth!
For Martin Luther King Jr. weekend, which can be moderately busy at Disney World, here's my recommended park schedule for January 16-19 to maximize your experience:
- January 16 (Thursday): Magic Kingdom –Starting with Magic Kingdom on Thursday should provide a great kickoff with manageable crowds, as the weekend surge won’t have fully started yet.
- January 17 (Friday): Disney's Animal Kingdom – Visiting Animal Kingdom on Friday can be a good idea, as it generally handles crowds well and experiences slightly fewer visitors than other parks before the weekend.
- January 18 (Saturday): EPCOT – EPCOT is spacious and can better absorb larger weekend crowds, making it a smart choice for Saturday. Using your Lightning Lane options will help with popular attractions like Guardians of the Galaxy: Cosmic Rewind.
- January 19 (Sunday): Disney's Hollywood Studios – While weekends are busy for Hollywood Studios, Sunday will allow you to use your full set of Lightning Lane passes to manage waits for high demand rides like Rise of the Resistance and Tower of Terror.
This plan balances park capacity and crowd flow, maximizing your experience across the four days.
I hope this information helps you prepare for an exciting visit to Walt Disney World Resort, Lauren! Thank you again for visiting planDisney. We'll see ya real soon!"
https://plandisney.disney.go.com/question/water-parks-included-hopper-passes-446164/,"planDisney! Thank you for stopping by and sharing your question with us!
I love the
Walt Disney World Water Parks! If you would like the water parks added to your park hopper theme park tickets, then you will want to choose the “
Park Hopper Plus Option.” If you intend to park hop without the Water Park option added, you will want to add the “Park Hopper Option” to your ticket.
If you have not experienced the Walt Disney World Water Parks, then I highly recommend it!
Disney’s Blizzard Beach Water Park is full of frosty fun! This water park offers activities for all ages at any pace! When we visit Disney’s Blizzard Beach Water Park, we always rent a locker at the park entrance to hold our belongings in and take off into the park to relax and let the stresses of life melt away! If you decide to add the “Park Hopper Plus Option” to your vacation to enjoy the water parks, get ready for a Splash-tastic good time!
Since Mickey and his pals opened their doors to guests in October of 1971, this year, they will be marking 50 years of “Making Dreams Come True!” This will be an 18-month monumental celebration that you will be able to enjoy on your vacation this fall! To stay informed of all the festivities as they are announced, go to “
The World’s Most Magical Celebration” and “Sign Up!” By “Signing Up,” you will learn about all the EARidescent excitement that will fill the air during this EPIC mark on Walt Disney World history!
To stay up-to-date on everything scheduled to re-open, new attractions, and new dining experiences, check out the
Disney Parks Blog! As you are planning and learning about everything to do and see during your vacation, if you have any questions, please come back to planDisney! We look forward to helping you again, Audrey!
See Ya Real Soon,"
